,Page,Block,Text,Image path
10,1,11,"I on Wednesda
Citing significant differences in decisions, incl
the demand and supply of ment of new p
power, Nepal _ Electricity Pashupatinat
Authority (NEA) is planning to Development
increase the load shedding

hours to 16 hours a day in a CC | have
couple of days, much earlier

than projected.

Earlier, NEA authorities PADT to!
had predicted this increase in name lisi
early February after the water
volume in rivers started to for appoi
recede significantly. Now, elec- ;
tricity consumers in the coun- Appoint
try are facing daily load shed- ;
ding up to 12 hours. priests w

According to an official at
NEA System Operations transpare
Department of NEA, the load
shedding hours are likely to “In my ¢
jump further after power minister and
generation from Kali Gandaki have decidec
‘A’, decreased by more than resignation —
60 percent. “The 144-MW priests (Ind:
Kali Gandaki ‘A’ is generating revoked the
only 60 MW now a days and new ones (
power generation is expected Dahal said wl
to decrease to 50-MW in the Legislature-F
coming days,” a _ source Wednesday.
added. Likewise, the 60-MW “IT honot
Khimti Hydro _ Electric Court order «
Project is only generating the PADT tc
18-MW. worship at t

Meanwhile, the water level same Indian |
at Kulekhani Reservoir is at its being,” Daha
lowest ever. last Thursda

“NEA is doing homework interim orde
to increase load shedding to 16 ment asking t
hours a day in a couple of days, the same In
though the official announce- task of perfec
ment date has not yet been ship at the tei
decided,” according to the Stating t
source. Officials at the ment of Nepz
Systems Operation shockwaves
Department said they had Dahal said
started to increase the power PADT to rec
outage to 16 hours a day from list of prie
Thursday as the deficit of units appointment
is too high to handle. priests at th

According to NEA, the
daily demand of power is 500-
MW in the day time and 800-
MW in evening. However, the
supply is only 320-MW
including the power imported
from India.
",outputs/1/11.png
11,1,12,"The prime minister said the
government has already initiat-
ed the process of returning
seized properties captured by
he sister organisations of vari-
ous political parties to the right-
ful owners.

(Contd on Pg 3)

bs .
)
)
4 iN
qt f
{
6
Available at:
Durbar Marg
",outputs/1/12.png
12,1,13,"minister and PADT patron, I

have decided to approve the

resignation tendered by old

priests (Indian priests) and

revoked the appointment of ,

new ones (Nepali priests),” Return SE1ZeC (
Dahal said while addressing the (
Legislature-Parliament on

Wednesday.

“I honour the Supreme Pen Sanan been a major issue
Court order and have directed =~ ~~. _ ical parties since tl
the PADT to manage normal The Supreme Court (SC) on _ of the peace proces
worship at the temple by the Monday ordered the govern- The joint benc
same Indian priests for the time ment to return all lands and Min Bahadur Ray
being,” Dahal said. The SC on properties seized by Maoists to Kalyan Shrestha is
last Thursday had issued an the rightful owners in three to the government
interim order to the govern- months. writ petition at th
ment asking the latter to assign The apex court has direct- by 44 families of D
the same Indian priests the ed the government to form dis- and Salyan distri
task of performing daily wor- trict level mechanisms com- __ that over 160 hect
ship at the temple. prising parties’ representa- land was still ur

Stating that the appoint- tives, victims and legal experts occupation.
ment of Nepali priests has sent to identify lands and proper- Although cases
shockwaves even in India, ties under Maoist occupation _ tion of private lan:
Dahal said he has directed and make arrangements for erties by Maoist
PADT to recommend a name their restitution accordingly. widespread, the
list of priests to him for Lands and properties seized _ has so far failed to
appointment. He said new _ by Maoists has time and again exact record of sei:
priests at the temple will be
»M to head army integratio
tier vice-chairman of National Planning — the meeting
Commission. The gove
1e cabinet meeting on Wednesday Three names had been proposed a commissic
cided that Prime Minister Pushpa for the post of governor by a three- _ ship of the r
amal Dahal will head the eight- member committee headed by _ to address —
ember Army Integration Special ; ; kamatyas. P1
mittee. The Committee will 66 The army integration — been lookin;
‘ve two members each from CPN ; : portfolio sit
[aoist), Nepali Congress, COmmittee will have two = Matrika Yad
>-N-UML and Madheshi reforms a
nadhikar Forum. members each from few months

The Nepali Congress had refused . As per tl
join the earlier committee headed CPN (Maoist) 5 NC, UML community,
’ Deputy Prime Minister and to declare 1
ome Minister Bam Dev Gautam and MJF. ) ) sexual explo
ying it wanted equal representa- a bill in the |
ym as the Maoists. The Maoists Finance Minister Dr. Baburam address agr
id two members in the committee Bhattarai. The names proposed were the commun
id the three other parties one Dipendra Bahadur Chettri, The cabi
ember each. Shreeram Poudel and Bir Bikram _ schools zone

A decision on the appointment Rayamajhi. Chettri was considered make a deci:
Nepal Rastra Bank (NRB) gover- _ the front-runner for the post. sion to make
yr could not be made as Maoists “The Prime Minister will hold zones of pea
id UML could not agreeonaname. discussions with UML to agree ona and obstruct
urces said UML wanted its candi- name,” said Minister of Commerce next cabinet
te to either be (NRB) governor or and Supplies Rajendra Mahato after sources.

id half at daught
",outputs/1/13.png
13,1,14,"ommission. The government has also formed
Three names had been proposed a commission under the convenor-
or the post of governor by a three- ship of the minister of land reforms
nember committee headed by _ to address issues related to freed
, ; ; kamaiyas. Prime Minister Dahal has ""
»6@ The army integration — been looking after the land reforms
; : portfolio since the resignation of Co
ommittee will have two = Matrika Yadav as minister for land
reforms and management a oo
embers each from few months back. oN
. As per the demands of the Badi PLN
PN (Maoist), NC, UML community, the cabinet also decided WS %
qe to declare the community free of aS
and MUJF. - sexual exploitation and to introduce
a bill in the legislature parliament to
inance Minister Dr. Baburam address agreements reached with A
shattarai. The names proposed were the community.
Mipendra Bahadur — Chettri, The cabinet discussed declaring -
yhreeram Poudel and Bir Bikram schools zones of peace but did not (
Sayamajhi. Chettri was considered make a decision. Likewise, the deci-
he front-runner for the post. sion to make factories and highways
“The Prime Minister will hold zones of peace to free them of strikes
iscussions with UML to agree ona _ and obstructions will be taken in the (
lame,” said Minister of Commerce next cabinet meeting, according to
nd Supplies Rajendra Mahato after sources.
|
at daughters’ birth ‘
Gore Kami of Ramgram_ expecting mothers give birth to
Municipality-isaid that it has been — sons,” said another midwife Murati ' ~
the law in the area to pay only Harian.
half the wage to midwives when She further claimed that the .
daughters are born. new born baby, postnatal
“The news of a daughter’s birth mother and midwife were all ill-
makes us anxious as the burden of treated whenever birth of daugh-
dowry crosses our minds,” said _ ters happen.
Gore. He also paid Rs 50 to the mid- “My hubby and mother in-law
wife four months ago when his wife did not provide me enough food Ps
gave birth to a daughter. He, howev- even during the postnatal period
er, reminisced that he had paid Rs _ simply because I gave birth to a girl
100 to the midwife and hosted a_ child,” said a woman from Rampur.
feast as well when he became the _ She claimed that the deeply rooted
father of a son three years back. dowry system in Madhesh is mainly
“We are provided in cash, to blame for such kind of discrimi-
clothes and valuables when the nations being prevalent.
(|S
\
",outputs/1/14.png
14,1,15,"Stating that the appoint- tives, victims and legal experts occupation.
ment of Nepali priests has sent to identify lands and proper- Although case
shockwaves even in India, ties under Maoist occupation _ tion of private lan
Dahal said he has directed and make arrangements for erties by Maois
PADT to recommend a name their restitution accordingly. widespread, the
list of priests to him for Lands and properties seized _ has so far failed tc
appointment. He said new _ by Maoists has time and again exact record of sei
priests at the temple will be
PM to head army integratio
mae vice-chairman of National Planning — the meeting
Commission. The gov
he cabinet meeting on Wednesday Three names had been proposed a commissi
ecided that Prime Minister Pushpa for the post of governor by a three- _ ship of the 1
amal Dahal will head the eight- member committee headed by to address
ember Army Integration Special ; ; kamaiyas. P
ommittee. The Committee will @@ The army integration — been lookin
ave two members each from CPN ; : portfolio si
Maoist), Nepali Congress, COmmittee will have two = Matrika Ya
PN-UML and Madheshi reforms <
anadhikar Forum. members each from few months
The Nepali Congress had refused . As per t
) join the earlier committee headed CPN (Maoist) 5 NC, UML community,
Deputy Prime Minister and q to declare
‘ome Minister Bam Dev Gautam and MJF. 7- sexual explc
1ying it wanted equal representa- a bill in the |
on as the Maoists. The Maoists Finance Minister Dr. Baburam address ag!
ad two members in the committee Bhattarai. The names proposed were the commut
nd the three other parties one Dipendra Bahadur Chettri, The cab
ember each. Shreeram Poudel and Bir Bikram — schools zon
A decision on the appointment Rayamajhi. Chettri was considered make a deci
f Nepal Rastra Bank (NRB) gover- _ the front-runner for the post. sion to mak
or could not be made as Maoists “The Prime Minister will hold zones of pea
nd UML could not agreeonaname. discussions with UML to agree ona and obstruc
ources said UML wanted its candi- name,” said Minister of Commerce next cabine
ate to either be (NRB) governor or and Supplies Rajendra Mahato after sources.
id half at daught
involved if the expecting Gore Kami of Ramgram_ expecting
mother gives birth to a baby boy. Municipality-isaid that it has been sons,” said
However, the midwife is paid only the law in the area to pay only  Harian.
half the amount when the newborn half the wage to midwives when She fu
child is a girl. daughters are born. new _ bor
“We have to work equally hard “The news of a daughter’s birth mother an
whether it is a son or a daughter. makes us anxious as the burden of treated wh
Why is there discrimination in the dowry crosses our minds,” said ters happer
wages?” she fumed. Gore. He also paid Rs 50 to the mid- “My hu
According to Champa, who has __ wife four months ago when his wife did not pr
been working as a midwife for the gave birth to a daughter. He, howev- even durin
past 40 years, one and all becomes __ er, reminisced that he had paid Rs __ simply becz
happy if the mother is fortunate 100 to the midwife and hosted a_ child,” said
enough to give birth to a baby boy. feast as well when he became the She claime
“They get angry with the midwife father of a son three years back. dowry syste
and the mother in the case of a baby “We are provided in cash, to blame fe
girl,” she added. clothes and valuables when the nations bei:
——
",outputs/1/15.png
15,1,16,"VJ UCSUday, CG WALE CVE
went down by 30-35 centime- Ome a
tres in Kulekhani Reservoir
while the level of water to be The cabinet m
used from the Reservoir should decided that P
be only 10 centimetres to gen- Kamal Dahal
erate electricity from member Arm
Kulekhani till April. Committee. 1
have two me
(Maoist),
INSIDE eum
Janadhikar Fo
The Nepali
SSB camp in Nepali territory to join the earl
Pg2 by Deputy P
; ; Home Muiniste
India asked to repair towers saying it wan
Py 2 tion as the
had two memt
Three blast suspects held and the three
Pg 3 member each.
; ; ; A decision
Won’t war with India: ISI chief of Nepal Rast
Pg 6 nor could not
(
Inflation up 14.1 pe in Mangsir ane oo
Pg7 _—_ date to either |
© d ®
BECHU GAUD involved
AWALPARASI, JAN. 7 :
mother give
Sixty-five-year-old Champa However, th
Harijan returned home haplessly half the amo
on Sunday. She was neither in an child isa gir
agony of her own nor misbehaved “We hav
by any others. whether it i:
A baby girl was born onthe very Why is there
day in her neighbourhood and _ wages?” she
herefore she had reason to be Accordi
sad and gloomy. been worki
“A daughter was born. And I past 40 yea
as paid half of my normal wage,” happy if th
said Champa, a midwife involvedin enough to gi
he delivery, with a sigh. “They get a
It has been the standard rate to and the motl
pay 100 rupees to the midwife _ girl,” she adc
",outputs/1/16.png
16,1,17,"»6 The army integration — been looking after the land reforms |
. . portfolio since the resignation of rd
committee will have two = Matrika Yadav as minister for land |
reforms and management a a
members each from few months back. Ew
. As per the demands of the Badi Pah
CPN (Maoist), NC, UML community, the cabinet also decided 8
qe to declare the community free of —
and MJF. - sexual exploitation and to introduce
a bill in the legislature parliament to
Finance Minister Dr. Baburam address agreements reached with As
Bhattarai. The names proposed were the community.
Dipendra Bahadur  Chettri, The cabinet discussed declaring -
Shreeram Poudel and Bir Bikram _ schools zones of peace but did not ;
Rayamajhi. Chettri was considered make a decision. Likewise, the deci-
the front-runner for the post. sion to make factories and highways
“The Prime Minister will hold zones of peace to free them of strikes
discussions with UML to agree ona _ and obstructions will be taken in the
name,” said Minister of Commerce next cabinet meeting, according to
and Supplies Rajendra Mahato after sources.
at daughters’ birth ‘
Gore Kami of Ramgram_ expecting mothers give birth to
Municipality-isaid that it has been — sons,” said another midwife Murati ~
the law in the area to pay only Harian.
half the wage to midwives when She further claimed that the ’
daughters are born. new born baby, postnatal
“The news of a daughter’s birth mother and midwife were all ill-
makes us anxious as the burden of treated whenever birth of daugh-
dowry crosses our minds,” said _ ters happen.
Gore. He also paid Rs 50 to the mid- “My hubby and mother in-law
wife four months ago when his wife did not provide me enough food Ps
gave birth to a daughter. He, howev- even during the postnatal period
er, reminisced that he had paid Rs _ simply because I gave birth to a girl
100 to the midwife and hosted a_ child,” said a woman from Rampur.
feast as well when he became the _ She claimed that the deeply rooted
father of a son three years back. dowry system in Madhesh is mainly
“We are provided in cash, to blame for such kind of discrimi-
clothes and valuables when the nations being prevalent.
(|S
,
",outputs/1/17.png
17,1,18,"to greet mrosr
; KATHMANDU, JAN
Nation SOON | ves ss
ment of
Pashupati
I PRAGATI SHAHI Minister F
RATHIANDY, ANF on Wedne:
Citing significant differences in decisions, 1
the demand and supply of ment of nev
power, Nepal _ Electricity Pashupati
Authority (NEA) is planning to Developme
increase the load shedding
hours to 16 hours a day in a CC | ha
couple of days, much earlier
than projected. PADT tc
Earlier, NEA authorities
had predicted this increase in name Ii
early February after the water
volume in rivers started to for app
recede significantly. Now, elec- i
tricity consumers in the coun- Appoin
try are facing daily load shed- ;
ding up to 12 hours. priests
According to an official at
NEA System Operations transp<
Department of NEA, the load
shedding hours are likely to “In m
WmMmyY further after nower minicter a
",outputs/1/18.png
18,1,19,"decided that Prime Minister Pushpa for the post of governor by a three- _ ship of the 1
Kamal Dahal will head the eight- member committee headed by _ to address
member Army Integration Special ; ; kamatyas. P
Committee. The Committee will 66 The army integration — been lookin
have two members each from CPN ; : portfolio si
(Maoist), Nepali Congress, committee will have two = Matrika Yac
CPN-UML and Madheshi reforms <
Janadhikar Forum. members each from few months
The Nepali Congress had refused . As per t
to join the earlier committee headed CPN (Maoist) 5 NC, UML community,
by Deputy Prime Minister and to declare
Home Minister Bam Dev Gautam and MJF. ) ) sexual explc
saying it wanted equal representa- a bill in the
tion as the Maoists. The Maoists Finance Minister Dr. Baburam address agi
had two members in the committee Bhattarai.The names proposed were the commu
and the three other parties one Dipendra Bahadur Chettri, The cab
member each. Shreeram Poudel and Bir Bikram _ schools zon
A decision on the appointment Rayamajhi. Chettri was considered make a deci
of Nepal Rastra Bank (NRB) gover- _ the front-runner for the post. sion to mak
nor could not be made as Maoists “The Prime Minister will hold zones of pea
and UML could notagreeonaname. discussions with UML to agree ona __and obstruc
Sources said UML wanted its candi- name,” said Minister of Commerce next cabine
date to either be (NRB) governor or and Supplies Rajendra Mahato after _ sources.
o
; paid half at daughters
involved if the expecting Gore Kami of Ramgram_ expecting
mother gives birth to a baby boy. Municipality-isaid that it has been sons,” said
However, the midwife is paid only the law in the area to pay only  Harian.
half the amount when the newborn _ half the wage to midwives when She fu
child is a girl. daughters are born. new bor
“We have to work equally hard “The news of a daughter’s birth mother an
whether it is a son or a daughter. makes us anxious as the burden of treated wh
Why is there discrimination in the dowry crosses our minds,” said ters happe
wages?” she fumed. Gore. He also paid Rs 50 to the mid- “My hu
According to Champa, who has___ wife four months ago when his wife did not pr
been working as a midwife for the gave birth to a daughter. He, howev- even durin
past 40 years, one and all becomes er, reminisced that he had paid Rs__ simply beca
happy if the mother is fortunate 100 to the midwife and hosted a_ child,” said
enough to give birth to a baby boy. feast as well when he became the She claimec
“They get angry with the midwife father of a son three years back. dowry syste
and the mother in the case of a baby “We are provided in cash, to blame fo
girl,” she added. clothes and valuables when the nations bei
",outputs/1/19.png
19,1,20,"Fs UCI UIC ACITIdMas O (IC DdQ » |
community, the cabinet also decided . .
to declare the community free of Vig
sexual exploitation and to introduce
a bill in the legislature parliament to / be ;
address agreements reached with . Ae ~
the community. q \
The cabinet discussed declaring Pf
schools zones of peace but did not ie
make a decision. Likewise, the deci-
sion to make factories and highways
zones of peace to free them of strikes
and obstructions will be taken in the é: me
next cabinet meeting, according to :
sources.
’ birth ae
expecting mothers give birth to (i
sons,” said another midwife Murati ~ “i
Haryan.
She further claimed that the
new born baby, postnatal
mother and midwife were all ill-
treated whenever birth of daugh- a a
ters happen. &
“My hubby and mother in-law
did not provide me enough food Ps
even during the postnatal period f
simply because I gave birth to a girl
child, said 3 woman from Rampur. Available at:
She claimed that the deeply roote
dowry system in Madhesh is mainly S 7 = gal MAL i
to blame for such kind of discrimi- Durbar Marg
nations being prevalent.
(|S
\
",outputs/1/20.png
20,1,21,"A decision on the appointment kayamajhi. Chettr1 was considered make a decl
of Nepal Rastra Bank (NRB) gover- _ the front-runner for the post. sion to make
nor could not be made as Maoists “The Prime Minister will hold zones of pea
and UML could notagreeonaname. discussions with UML to agree ona __and obstruct
Sources said UML wanted its candi- name,” said Minister of Commerce next cabine
date to either be (NRB) governor or and Supplies Rajendra Mahato after _ sources.

o

; paid half at daughters

involved if the expecting Gore Kami of Ramgram_ expecting
mother gives birth to a baby boy. Municipality-isaid that it has been sons,” said

However, the midwife is paid only the law in the area to pay only  Harian.

half the amount when the newborn _ half the wage to midwives when She fu
child is a girl. daughters are born. new bor
“We have to work equally hard “The news of a daughter’s birth mother anc
whether it is a son or a daughter. makes us anxious as the burden of treated wh
Why is there discrimination in the dowry crosses our minds,” said ters happe
wages?” she fumed. Gore. He also paid Rs 50 to the mid- “My hu
According to Champa, who has___ wife four months ago when his wife did not pr
been working as a midwife for the gave birth to a daughter. He, howev- even durin
past 40 years, one and all becomes er, reminisced that he had paid Rs __ simply beca
happy if the mother is fortunate 100 to the midwife and hosted a_ child,” said
enough to give birth to a baby boy. feast as well when he became the She claimec
“They get angry with the midwife father of a son three years back. dowry syste
and the mother in the case of a baby “We are provided in cash, to blame fo
girl,” she added. clothes and valuables when the nations bei
(
",outputs/1/21.png
21,1,22,"included returning Maoist- Cy
seized properties within three
months and disbanding the
paramilitary structure of the
Maoist youth wing — Young
Communist League.

The prime minister said the
government has already initiat-
ed the process of returning
seized properties captured by
the sister organisations of vari-
ous political parties to the right-
ful owners.

(Contd on Pg 3)

J
|
.
c .
C7
a f
{
6
Available at:
Durbar Marg
",outputs/1/22.png
22,1,23,"“NEA 1s doing homework interim ord
to increase load shedding to 16 ment asking
hours a day in a couple of days, the same ]
though the official announce- task of per
ment date has not yet been ship at the t
decided,” according to the Stating
source. Officials at the ment of Ne}
Systems Operation shockwaves
Department said they had Dahal said
started to increase the power PADT to re
outage to 16 hours a day from list of pr
Thursday as the deficit of units appointmer
is too high to handle. priests at t

According to NEA, the
daily demand of power is 500-
MW in the day time and 800-
MW in evening. However, the
supply is only 320-MW 1
including the power imported
from India.

On Tuesday, the water level
went down by 30-35 centime- Ome a
tres in Kulekhani Reservoir a
while the level of water to be The cabinet m
used from the Reservoir should decided that P
be only 10 centimetres to gen- Kamal Dahal
erate electricity from member Arm
Kulekhani till April. Committee. °

have two men
(Maoist),
INSIDE svi
ee —CC*pnnsnacchikarr Fc
The Nepali
SSB camp in Nepali territory to join the ear
Pg2 by Deputy |
; ; Home Ministe
india asked to repair towers saying it wan
Py 2 tion as the }
had two meml
Three blast suspects held and the thre
Pg 3 member each.
; ; ; A decision
Won't war with India: ISI chief of Nepal Rast
Pg 6 nor could not
nd UM 0
inflation up 14.1 pe in Mangsir a cot
Pg7 _—_ date to either
Midwi
MN BECHU GAUD involved
AWALPARASI, JAN. 7
<<< mother give
ixty-five-year-old Champa However, tl
Jarijan returned home haplessly _ half the amc
yn Sunday. She was neither in an_ child isa git
igony of her own nor misbehaved “We hav
yy any others. whether it |

A baby girl was born on the very Why is ther
lay in her neighbourhood and _ wages?” she
herefore she had reason to be Accordit
ad and gloomy. been workit

“A daughter was born. And I past 40 yea
vas paid half of my normal wage,” happy if th
aid Champa, a midwife involvedin enough to g
he delivery, with a sigh. “They get a

It has been the standard rate to andthe mot
yay 100 rupees to the midwife — girl,” she ad
",outputs/1/23.png
